"MMSI","BaseDateTime","LAT","LON","SOG","VesselType","Status","Draft","is_stopped","on_land","distance_to_coast_m","likely_docked","period_start_draft","period_end_draft","period_duration","prev_period_end_draft","draft_delta","significant_draft_change","likely_offshore_docked"
538009198,"2023-05-29 05:33:06",29.24766,-94.45342,0,80,1,10.9,TRUE,FALSE,32808.6335205156,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:36:05",29.24765,-94.45339,0,80,1,10.9,TRUE,FALSE,32811.4801950819,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:39:05",29.24764,-94.45336,0,80,1,10.9,TRUE,FALSE,32814.3268695434,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:42:05",29.24766,-94.45336,0,80,1,10.9,TRUE,FALSE,32812.1597807762,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:45:05",29.24764,-94.45339,0,80,1,10.9,TRUE,FALSE,32812.5637394131,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:48:06",29.24766,-94.45338,0,80,1,10.9,TRUE,FALSE,32810.98436069,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:51:05",29.24768,-94.45334,0,80,1,10.9,TRUE,FALSE,32811.1681116735,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:54:05",29.2477,-94.45335,0,80,1,10.9,TRUE,FALSE,32808.4133120177,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 05:57:05",29.24771,-94.45336,0,80,1,10.9,TRUE,FALSE,32806.7420570068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:06:05",29.24771,-94.45338,0,80,1,10.9,TRUE,FALSE,32805.5666369206,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:09:06",29.24769,-94.45337,0,80,1,10.9,TRUE,FALSE,32808.3214367888,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:12:05",29.24771,-94.45336,0,80,1,10.9,TRUE,FALSE,32806.7420570068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:15:06",29.24769,-94.45336,0,80,1,10.9,TRUE,FALSE,32808.9091468319,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:18:06",29.24771,-94.45336,0,80,1,10.9,TRUE,FALSE,32806.7420570068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:21:05",29.24772,-94.45336,0,80,1,10.9,TRUE,FALSE,32805.6585119357,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:24:06",29.24773,-94.45336,0,80,1,10.9,TRUE,FALSE,32804.5749667578,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:27:06",29.24772,-94.45337,0,80,1,10.9,TRUE,FALSE,32805.0708018926,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:30:05",29.24771,-94.45336,0,80,1,10.9,TRUE,FALSE,32806.7420570068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:33:05",29.24767,-94.45334,0,80,1,10.9,TRUE,FALSE,32812.2516563218,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:36:06",29.24765,-94.45337,0,80,1,10.9,TRUE,FALSE,32812.6556151691,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:39:06",29.24764,-94.45343,0,80,1,10.9,TRUE,FALSE,32810.2128992387,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:42:06",29.24763,-94.45347,0,80,1,10.9,TRUE,FALSE,32808.9456032897,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:45:05",29.24762,-94.45352,0,80,1,10.9,TRUE,FALSE,32807.0905971893,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:48:06",29.24759,-94.4535,0,80,1,10.9,TRUE,FALSE,32811.516648996,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:51:06",29.2476,-94.45347,0,80,1,10.9,TRUE,FALSE,32812.1962353271,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:54:05",29.24766,-94.45341,0,80,1,10.9,TRUE,FALSE,32809.2212305587,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 06:57:06",29.24766,-94.4534,0,80,1,10.9,TRUE,FALSE,32809.8089406028,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:00:06",29.24769,-94.45334,0,80,1,10.9,TRUE,FALSE,32810.0845669191,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:03:06",29.24773,-94.45331,0,80,1,10.9,TRUE,FALSE,32807.5135169763,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:06:05",29.24769,-94.45332,0,80,1,10.9,TRUE,FALSE,32811.2599870063,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:09:05",29.24772,-94.45332,0,80,1,10.9,TRUE,FALSE,32808.0093521101,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:12:05",29.2477,-94.45333,0,80,1,10.9,TRUE,FALSE,32809.5887321049,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:15:06",29.24769,-94.45337,0,80,1,10.9,TRUE,FALSE,32808.3214367888,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:18:05",29.24765,-94.45344,0,80,1,10.9,TRUE,FALSE,32808.5416448644,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:21:06",29.24758,-94.45345,0,80,1,10.9,TRUE,FALSE,32815.5387429098,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:24:05",29.24757,-94.45348,0,80,1,10.9,TRUE,FALSE,32814.8591563676,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:27:05",29.24759,-94.45354,0,80,1,10.9,TRUE,FALSE,32809.1658088226,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:30:05",29.24756,-94.45358,0,80,1,10.9,TRUE,FALSE,32810.0655994155,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:33:06",29.24756,-94.45356,0,80,1,10.9,TRUE,FALSE,32811.2410195027,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:36:05",29.24753,-94.45359,0,80,1,10.9,TRUE,FALSE,32812.7285191844,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:39:06",29.2475,-94.45364,0,80,1,10.9,TRUE,FALSE,32813.0405978291,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:42:06",29.24752,-94.45367,0,80,1,10.9,TRUE,FALSE,32809.1103818973,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:45:05",29.24745,-94.4537,0,80,1,10.9,TRUE,FALSE,32814.9320502177,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:48:05",29.24744,-94.45371,0,80,1,10.9,TRUE,FALSE,32815.4278823859,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:51:06",29.24743,-94.45377,0,80,1,10.9,TRUE,FALSE,32812.9851642309,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:54:06",29.24741,-94.45378,0,80,1,10.9,TRUE,FALSE,32814.5645380831,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 07:57:05",29.24742,-94.45379,0,80,1,10.9,TRUE,FALSE,32812.8932861454,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:00:05",29.2474,-94.4538,0,80,1,10.9,TRUE,FALSE,32814.4726597846,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:03:06",29.2474,-94.45376,0,80,1,10.9,TRUE,FALSE,32816.823499959,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:06:05",29.24738,-94.45373,0,80,1,10.9,TRUE,FALSE,32820.7537133497,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:09:05",29.24738,-94.45373,0,80,1,10.9,TRUE,FALSE,32820.7537133497,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:12:05",29.2474,-94.45377,0,80,1,10.9,TRUE,FALSE,32816.2357899149,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:15:05",29.24743,-94.45379,0,80,1,10.9,TRUE,FALSE,32811.8097441447,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:18:05",29.24737,-94.45379,0,80,1,10.9,TRUE,FALSE,32818.31099456,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:21:06",29.24734,-94.45382,0,80,1,10.9,TRUE,FALSE,32819.7984882068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:24:05",29.2473,-94.45385,0,80,1,10.9,TRUE,FALSE,32822.3695216306,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:27:05",29.24724,-94.45387,0,80,1,10.9,TRUE,FALSE,32827.6953436976,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:30:05",29.2472,-94.4539,0,80,1,10.9,TRUE,FALSE,32830.2663728865,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:33:06",29.24714,-94.45396,0,80,1,10.9,TRUE,FALSE,32833.2413484255,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:36:05",29.24707,-94.45403,0,80,1,10.9,TRUE,FALSE,32836.7121484044,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:39:06",29.24701,-94.4541,0,80,1,10.9,TRUE,FALSE,32839.0994056408,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:42:05",29.24692,-94.45415,0,80,1,10.9,TRUE,FALSE,32845.9126895868,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:45:05",29.24686,-94.4542,0,80,1,10.9,TRUE,FALSE,32849.4753573793,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:48:06",29.24681,-94.45421,0,80,1,10.9,TRUE,FALSE,32854.3053260983,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:51:05",29.2468,-94.45421,0,80,1,10.9,TRUE,FALSE,32855.3888615333,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:54:05",29.2468,-94.4542,0,80,1,10.9,TRUE,FALSE,32855.9765715774,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 08:57:06",29.24683,-94.45423,0,80,1,10.9,TRUE,FALSE,32850.9628348254,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:00:06",29.24683,-94.45421,0,80,1,10.9,TRUE,FALSE,32852.1382549116,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:03:05",29.24683,-94.45426,0,80,1,10.9,TRUE,FALSE,32849.1997046941,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:06:06",29.24684,-94.45424,0,80,1,10.9,TRUE,FALSE,32849.2915890293,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:09:06",29.24684,-94.45422,0,80,1,10.9,TRUE,FALSE,32850.4670091155,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:12:05",29.2468,-94.45422,0,80,1,10.9,TRUE,FALSE,32854.8011514902,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:15:05",29.24682,-94.45422,0,80,1,10.9,TRUE,FALSE,32852.634080515,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:18:06",29.24681,-94.45422,0,80,1,10.9,TRUE,FALSE,32853.7176160552,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:21:06",29.24676,-94.45422,0,80,1,10.9,TRUE,FALSE,32859.1352921714,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:24:05",29.24673,-94.45424,0,80,1,10.9,TRUE,FALSE,32861.210476484,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:27:05",29.24673,-94.45429,0,80,1,10.9,TRUE,FALSE,32858.2719262655,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:30:05",29.2467,-94.45431,0,80,1,10.9,TRUE,FALSE,32860.3471096251,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:33:06",29.24665,-94.45428,0,80,1,10.9,TRUE,FALSE,32867.5279100481,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:36:06",29.24665,-94.45432,0,80,1,10.9,TRUE,FALSE,32865.1770698737,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:39:05",29.24661,-94.45427,0,80,1,10.9,TRUE,FALSE,32872.4497544193,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:42:06",29.24662,-94.45428,0,80,1,10.9,TRUE,FALSE,32870.778510952,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:45:06",29.24662,-94.45427,0,80,1,10.9,TRUE,FALSE,32871.3662209961,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:48:06",29.24665,-94.45427,0,80,1,10.9,TRUE,FALSE,32868.1156200922,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:51:06",29.2467,-94.45428,0,80,1,10.9,TRUE,FALSE,32862.1102397564,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:54:06",29.24672,-94.45433,0,80,1,10.9,TRUE,FALSE,32857.004620679,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 09:57:05",29.24673,-94.45426,0,80,1,10.9,TRUE,FALSE,32860.0350563958,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:00:05",29.24678,-94.45428,0,80,1,10.9,TRUE,FALSE,32853.4419617812,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:03:06",29.2468,-94.45428,0,80,1,10.9,TRUE,FALSE,32851.2748912296,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:06:06",29.24673,-94.45418,0,80,1,10.9,TRUE,FALSE,32864.7367367456,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:09:06",29.24677,-94.4542,0,80,1,10.9,TRUE,FALSE,32859.2271772472,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:12:05",29.24681,-94.45416,0,80,1,10.9,TRUE,FALSE,32857.2438763168,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:15:06",29.24685,-94.45422,0,80,1,10.9,TRUE,FALSE,32849.383473257,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:18:05",29.2469,-94.45419,0,80,1,10.9,TRUE,FALSE,32845.7289225062,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:24:05",29.24688,-94.45419,0,80,1,10.9,TRUE,FALSE,32847.8959951763,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:27:05",29.24691,-94.45417,0,80,1,10.9,TRUE,FALSE,32845.8208060993,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:30:05",29.24691,-94.45419,0,80,1,10.9,TRUE,FALSE,32844.6453860121,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:33:06",29.24692,-94.45416,0,80,1,10.9,TRUE,FALSE,32845.3249795428,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:36:06",29.24696,-94.45418,0,80,1,10.9,TRUE,FALSE,32839.815411998,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:39:05",29.24695,-94.45418,0,80,1,10.9,TRUE,FALSE,32840.8989490216,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:42:05",29.24695,-94.45417,0,80,1,10.9,TRUE,FALSE,32841.4866590648,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:45:05",29.24696,-94.45414,0,80,1,10.9,TRUE,FALSE,32842.1662521715,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:48:06",29.24698,-94.45415,0,80,1,10.9,TRUE,FALSE,32839.4114677644,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:51:06",29.24699,-94.45412,0,80,1,10.9,TRUE,FALSE,32840.0910605521,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:54:05",29.247,-94.45406,0,80,1,10.9,TRUE,FALSE,32842.5337833679,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 10:57:06",29.24704,-94.45404,0,80,1,10.9,TRUE,FALSE,32839.3750526068,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:00:05",29.2471,-94.45405,0,80,1,10.9,TRUE,FALSE,32832.2861131165,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:03:06",29.24714,-94.45402,0,80,1,10.9,TRUE,FALSE,32829.7150881639,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:06:05",29.24719,-94.45399,0,80,1,10.9,TRUE,FALSE,32826.0605220592,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:09:05",29.24726,-94.45395,0,80,1,10.9,TRUE,FALSE,32820.8265830543,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:12:05",29.24726,-94.4539,0,80,1,10.9,TRUE,FALSE,32823.7651332728,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:15:05",29.24727,-94.45393,0,80,1,10.9,TRUE,FALSE,32820.9184628369,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:18:05",29.24723,-94.45388,0,80,1,10.9,TRUE,FALSE,32828.1911736434,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:21:06",29.24724,-94.45389,0,80,1,10.9,TRUE,FALSE,32826.5199236105,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:24:05",29.24722,-94.45394,0,80,1,10.9,TRUE,FALSE,32825.7484532647,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:27:06",29.24721,-94.4539,0,80,1,10.9,TRUE,FALSE,32829.182833216,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:30:06",29.24722,-94.45396,0,80,1,10.9,TRUE,FALSE,32824.5730331775,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:33:06",29.24725,-94.45399,0,80,1,10.9,TRUE,FALSE,32819.559283081,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:36:05",29.24724,-94.45398,0,80,1,10.9,TRUE,FALSE,32821.2305332186,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:39:05",29.24725,-94.45393,0,80,1,10.9,TRUE,FALSE,32823.0855433426,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:42:05",29.24726,-94.45388,0,80,1,10.9,TRUE,FALSE,32824.94055336,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:45:05",29.24726,-94.45383,0,80,1,10.9,TRUE,FALSE,32827.8791035785,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:48:05",29.24733,-94.45385,0,80,1,10.9,TRUE,FALSE,32819.118899123,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:51:05",29.24738,-94.45383,0,80,1,10.9,TRUE,FALSE,32814.8766129147,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:54:06",29.24742,-94.45379,0,80,1,10.9,TRUE,FALSE,32812.8932861454,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 11:57:05",29.24743,-94.45374,0,80,1,10.9,TRUE,FALSE,32814.7482943632,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:00:06",29.2474,-94.45372,0,80,1,10.9,TRUE,FALSE,32819.1743401334,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:03:05",29.24744,-94.45373,0,80,1,10.9,TRUE,FALSE,32814.2524622996,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:06:05",29.24743,-94.45377,0,80,1,10.9,TRUE,FALSE,32812.9851642309,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:09:05",29.24743,-94.45374,0,80,1,10.9,TRUE,FALSE,32814.7482943632,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:12:06",29.2474,-94.45371,0,80,1,10.9,TRUE,FALSE,32819.7620501765,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:15:05",29.24742,-94.45368,0,80,1,10.9,TRUE,FALSE,32819.3580966235,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:18:05",29.24743,-94.45367,0,80,1,10.9,TRUE,FALSE,32818.8622646679,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:21:05",29.24745,-94.45369,0,80,1,10.9,TRUE,FALSE,32815.5197602618,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:24:05",29.2475,-94.45365,0,80,1,10.9,TRUE,FALSE,32812.452887786,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:27:05",29.24751,-94.45367,0,80,1,10.9,TRUE,FALSE,32810.193924851,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:30:05",29.24749,-94.45366,0,80,1,10.9,TRUE,FALSE,32812.9487204841,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:33:05",29.24746,-94.45366,0,80,1,10.9,TRUE,FALSE,32816.1993480735,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:36:05",29.24744,-94.45365,0,80,1,10.9,TRUE,FALSE,32818.9541426484,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:39:05",29.24745,-94.45372,0,80,1,10.9,TRUE,FALSE,32813.7566301305,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:42:05",29.24747,-94.45378,0,80,1,10.9,TRUE,FALSE,32808.0632851265,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:45:05",29.24743,-94.45378,0,80,1,10.9,TRUE,FALSE,32812.3974541878,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:48:06",29.24739,-94.45378,0,80,1,10.9,TRUE,FALSE,32816.7316215549,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:51:06",29.24736,-94.45377,0,80,1,10.9,TRUE,FALSE,32820.5699560106,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:54:05",29.24738,-94.45375,0,80,1,10.9,TRUE,FALSE,32819.5782932625,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 12:57:06",29.24743,-94.45373,0,80,1,10.9,TRUE,FALSE,32815.3360044063,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 13:00:06",29.24745,-94.45372,0,80,1,10.9,TRUE,FALSE,32813.7566301305,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 13:03:06",29.24748,-94.4537,0,80,1,10.9,TRUE,FALSE,32811.6814229455,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
538009198,"2023-05-29 13:06:05",29.24747,-94.4537,0,80,1,10.9,TRUE,FALSE,32812.7649654753,FALSE,8.7,10.9,167.9925,10.9,2.2,TRUE,TRUE
